PI_X,PI_Y,PR_X,PR_Y,VI,VR,AI,AR,Clasa
122.03823484477883,593.5752544142979,121.7886110375315,592.6386343583883,57.3024145204744,57.22735315526496,48.10122288848103,48.14190765199501,0
495.17691011127016,127.11049086702397,495.6846062756078,126.52457521678771,61.761619614436256,61.932796352248424,49.92842960259816,49.8636423736335,0
34.388521115218396,427.54185535971203,34.56974605601566,427.28690838327924,17.10966311037073,17.14002488165608,32.792692902857404,32.88188066631443,0
909.3204020787821,160.86029348509788,908.7068950401379,160.52034053672446,98.62887882491216,98.65970592280252,10.865363224124074,11.10552159022711,0
258.7799816000169,700.3478888665695,258.34838674393353,701.367955809568,96.19085005874774,96.52492060936027,4.850037955426589,4.84030684035643,0
662.522284353982,758.8681344179496,662.373208090882,758.5221018186172,17.018634349643477,17.0072672612547,32.96414392169729,32.82347197844134,0
311.71107608941094,105.79652027279896,311.6729565807506,106.54496040972438,99.99250805517606,99.89066054476328,14.165147759082217,14.141075328683312,0
520.0680211778108,506.13985269464433,519.2174509406772,506.32688373870985,51.520990910125654,51.56507119095088,42.21488436086556,42.22125459684214,0
546.7102793432797,814.6250560259172,546.6018658181687,814.478677066531,39.681216035826225,39.764866074776336,20.08005583570731,20.077174175548446,0
184.85445552552704,936.1630415509965,185.0119414613047,936.2705329597237,79.81825832734081,80.00549620852344,33.024683331578316,33.092382741315824,0
969.5846277645586,513.51786674177,969.6810586861337,514.2770777570961,99.082929729308,99.15297448415076,11.970469541719874,12.100965810598916,0
775.1328233611146,950.279223611407,775.4362946653079,949.3582640719412,66.98980495111006,67.20727741166328,48.9233510125378,48.93686863667207,0
939.4989415641891,535.6889704560298,939.4729641787387,535.8296446297745,99.98890823729124,99.93141104363173,14.156516692113556,14.17921957815245,0
894.8273504276489,394.19049459990794,894.5314123944773,394.82763072927514,97.17519410010898,97.15626274783881,7.292431682548897,7.254173298276654,0
597.8999788110851,848.2031285528955,597.4375159032255,848.3375164474697,15.150706382114432,15.181890898801948,36.32658894915582,36.36543141052357,0
921.8742350231169,492.98271045808906,921.3606090793643,492.1821198586833,99.46983571025551,99.57410092733994,12.907306758588161,13.055770944775812,0
88.4925020519195,471.902510564523,87.97932524072455,472.69723120630385,42.81661316287576,42.86393167266516,26.983047600602877,26.982341310147795,0
195.9828624191452,490.3124894098283,195.78408807087231,489.6202304001158,83.0449637348434,83.20958515416417,26.565274039445004,26.487713403301242,0
45.227288910538064,846.7850018697453,44.83738557266926,847.2809650246888,22.421401727465177,22.10757115301989,21.735950589806833,21.583590808740016,0
325.3303307632643,831.9415416880521,325.3212636415103,832.0881839025545,99.84404967320583,99.92483878120065,13.808820503398772,13.778640654059148,0
388.677289689482,403.5199924402112,389.94247452380284,403.4060461608283,93.1387591328533,93.10029477416951,2.7711305580532786,2.6914318911718906,0
271.3490317738959,333.29985987052504,271.4109851821564,333.6073404865484,97.71783852822423,97.91843487064648,8.631687713170361,8.48275928672634,0
828.7375091519293,491.9280240391293,828.6145114827515,492.15137584453385,84.26010126220949,84.35794418464191,23.94423920983483,23.944894075615284,0
356.75332669358926,572.772509737109,357.0245386783553,572.3680277906461,97.74074113589309,98.00039204127948,8.6880789160155,8.787341726313445,0
280.93450968738074,238.33721062799697,280.26204579384813,237.79965910393858,98.6233149307527,98.44882797240155,10.851785465935475,10.919582463025128,0
542.6960831582485,793.9550847155906,542.0537192750397,793.7895725484866,41.51541494739223,41.59119901346169,24.18925268528016,24.182636091825515,0
140.92422497476264,486.4827657324229,141.053668732619,485.9498643767485,64.7745227358283,64.8736651313945,49.76431255603384,49.70299136678624,0
802.1969807540397,334.0455484199596,802.0346709168407,334.16441428391255,76.39369026756714,76.4108699711556,38.938556385314634,38.940954387216195,0
74.55064367977083,106.82099296399062,74.17533026878245,106.67121825839102,36.41809589638272,36.41845982818889,12.375452690748414,12.237944167431706,0
986.8869366005173,238.84516040360694,986.6556701173606,239.03900034312338,97.544897471523,97.33199137088211,8.205508984220186,8.32116714937961,0
772.2447692966574,949.2811717559837,772.8795759279574,948.6585964680037,65.9107355837823,66.137005522624,49.40869929931201,49.3943411404408,0
198.7156815341724,305.0996868195266,198.92493881375094,304.85136129346245,83.79840577650263,83.95224658104043,24.951049972495014,24.991659374379882,0
5.522117123602399,168.8592893670353,5.115040495303598,168.27668836705266,2.7607077622332965,2.5173240230317595,49.524411656529274,49.54320583417255,0
815.4614284548342,460.6727916549932,815.7476641607241,460.99827449438294,80.50231492505652,80.48265140928862,31.72159055563288,31.605890910066442,0
706.8573438476171,307.0877433602487,706.5163064486053,307.66391767972965,38.26787981339477,38.18710838596142,16.796746198150938,16.811087961219087,0
729.0071680409873,35.15925027119415,728.4693427991998,35.32754179392367,48.24443712442894,48.1681563641491,37.27969254703695,37.38436381841453,0
771.2703466859457,323.14521727941724,771.657125539049,322.8973643061298,65.54354804875192,65.52243737752731,49.54112301348515,49.486011389481085,0
74.04465173409037,544.1086239394685,73.33493513581786,543.6799027246949,36.18235731145804,36.21539353274485,11.803596961837776,11.836122911660734,0
358.4657285442726,551.7123720199669,358.54000249606895,551.5615054929875,97.55619070348662,97.71170180444012,8.233357970841476,8.23971216129757,0
115.86905952512971,356.5589211768887,116.22068643917768,355.6720336107874,54.74761852968699,54.093885154417265,45.97063529445662,45.999014097240426,0
863.1034258755935,447.3027562526006,862.3910430487327,447.19653040124405,92.22746441788418,92.17711491104674,5.042202494727677,5.200942554969231,0
623.2981268275579,965.5179182347664,623.4981251040297,965.6008477481657,2.5099383357034695,2.649436861475748,49.6067795882165,49.643629346900404,0
330.8980248526492,377.34847723031163,330.66918635615497,377.8842151954389,99.64997180364641,99.46501344899836,13.341853690961786,13.374178409715142,0
63.55835028602363,258.226813259983,62.78456538895548,258.328785188741,31.246964759539164,31.27912969983465,0.42239941639961665,0.5900449125910829,0
310.9823217156622,243.4670440667601,310.1998347689413,243.1666004788332,99.98738405163816,100.12449778940052,14.15286210556923,14.186393831208962,0
325.183322026747,457.76461270413415,325.2734745524158,457.28654485265486,99.84812617657285,99.74965645189094,13.818615105895987,13.943119206718313,0
729.6061783380641,759.520148716944,729.5804237411871,759.7078285650163,48.50656487790086,48.48736682310478,37.71318344094901,37.594874889424034,0
637.5574713552131,205.9881841884732,638.0243765682507,206.23980038073947,4.617827540339179,5.002100346567044,48.673139714633884,48.57158157666883,0
887.2127425763265,709.296127140768,887.6240290369267,708.6403551577495,96.2064480232575,96.232672451203,4.888847499758976,4.986498158665293,0
472.2149251619493,21.149823349416287,471.17885760390106,21.047357112295483,70.36475977823487,70.27089148922776,46.49518607765846,46.424990347828945,0
119.5942459383017,418.93297798394605,119.78685226443137,419.49332083715734,56.29668961454796,56.2744764953431,47.354393099339894,47.3749417420959,0
713.244787222995,775.8650652027868,713.3019415995246,775.8659669559651,41.19848378219236,41.01692667590701,23.492809677353097,23.603654137525385,0
760.7850486168975,338.7329557744314,760.9326463009769,338.9303965194327,61.49579099068835,61.36137271918408,49.888475116224186,49.84255307642526,0
561.2771975694963,563.7371014453995,561.1891304706409,562.9700390986751,32.89643401092156,32.61509495672195,3.697889272086146,3.637814479022289,0
770.967179954561,204.9792328259108,771.2284403377821,204.65266413094582,65.42898927680481,65.25918841053969,49.579022291499605,49.49755372617584,0
493.79559636439075,741.9953911261723,493.5679251528181,741.8184616447622,62.303329839542954,62.66425008157738,49.982542465540185,50.088004528388915,0
522.7328293819941,52.27910326875962,523.2452164381349,52.86339345089631,50.37449587571421,50.2080257308252,40.61043923234287,40.48820277084415,0
427.54101835854965,852.5426448755004,426.9875832127826,853.2098979421693,84.35650794952821,84.2653093180478,23.732378633037754,23.607243014813825,0
25.419126744095188,198.19638642166814,25.20362864398528,198.0770836558108,12.675374098641756,12.720109644257516,40.29007312786123,40.31516822993243,0
107.89142699330445,874.3980317083308,107.4773367113677,874.7408599045876,51.36702958653954,51.26049733091451,42.00737572736038,41.99174809368988,0
31.42918568673425,352.5292413005173,31.772572721985927,352.2083305985451,15.649994423984435,15.555102520054245,35.45766581309,35.51683261805932,0
636.4104112637804,722.6835744744866,635.9815446754778,722.4911784626845,4.044836520652123,4.137460216992605,48.980936666811914,49.18634591095551,0
314.35598107632666,319.2252977861885,314.65868332870804,319.46161766768347,99.99995162866209,100.08841855927422,14.182993311994545,14.07567428458784,0
508.5706911647028,905.9116712346475,508.6284895340427,905.8967879904793,56.36014398998109,56.41374141337655,47.405072755249286,47.41672356049687,0
907.5664739260931,126.63712551837436,907.7563237648017,126.48139192092476,98.48036397825406,98.49013213114937,10.502652428269938,10.379869571664239,0
249.29222914887495,178.5197892725987,249.1322755098735,179.21520604668703,94.78627995074174,94.83941467401311,1.346088201286671,1.3439960975483634,0
410.38292303562974,493.03012515880226,411.3309846737569,492.3497076696517,88.64779659752028,88.46288733827924,13.817741607787868,13.989012748915496,0
755.5511385430486,81.93843903814613,755.5741190110731,81.81714752000123,59.41134428428095,59.21147689676501,49.27053812568174,49.31530775232124,0
228.79816549162246,195.9801847017619,229.0703954263862,195.43293752134446,91.02928035461979,91.00590109036138,8.01156433495313,7.978012751749824,0
76.979909828793,943.7663822120144,77.10789840200238,943.206757090904,37.54660371569577,37.75526162478129,15.087794405270948,15.179376783430708,0
289.75145291376805,976.4896611478872,289.56986513440165,976.381451792068,99.25624714465086,99.23351011960459,12.39070760779453,12.31287675249388,0
161.2212872540044,376.25932933042196,160.9995725448869,376.12419414658467,72.15970850313855,72.4285198982564,44.65980741788433,44.75446924871738,0
929.6976523425731,923.2860210139356,930.1649796962414,923.4709838204378,99.79590437051425,99.60968320235905,13.6930986407103,13.688949530252563,0
808.1203795644169,544.8246756734318,808.6056237942236,544.1955433587482,78.27106616112718,78.37715836227272,35.827220496851844,36.05948141937812,0
633.4037565104235,269.74246587376706,633.9346648334183,270.4494804415481,2.542338943619169,2.578728735359529,49.596575717608665,49.69336891248516,0
871.4605901877177,702.3987210805986,871.1016635805406,702.7966529867692,93.7616582343003,93.87072292331042,1.2151837731838726,1.2441748905876389,0
803.6720768991145,658.9018065748572,804.3300806089737,658.6324141559336,76.86754123650724,76.83636498376163,38.184571143818644,38.194117347954474,0
186.57005888603584,989.1253191087334,186.05525340049113,989.2387850806335,80.33206851969176,80.04558011753278,32.04942949222525,32.15412494566807,0
892.5589984899777,265.0472874092833,892.5823171732608,264.7868409573314,96.90127908397513,96.76221681525928,6.614303887995315,6.590845985033396,0
539.3422419156507,672.0595026617355,539.6863717710369,672.3333721511042,43.03508673763735,42.91749707975761,27.441251242084707,27.356647274821945,0
807.4401551640625,52.023755029446896,807.7686045172223,51.66258132713938,78.05893287791717,78.06891784026375,36.19512768252429,36.207503146776716,0
896.0912999234932,113.64603869671942,896.2473309893566,114.07517391181035,97.32240150307894,97.11190768026772,7.656314117143934,7.4651981846178845,0
318.00347497186385,3.918374951093262,317.71975133124965,4.8191391550093545,99.9815281342763,100.31855715095753,14.138820429085271,14.32193814264186,0
110.05192452767676,999.4606810596731,109.95543384379641,998.5696235186807,52.290854597829416,51.90034808088744,43.21473379001979,43.15332997386485,0
227.93516254194168,802.2736971474777,227.836125726867,802.9240098480057,90.84980695400675,90.99444119726382,8.454122105789978,8.47686261368914,0
427.1077886262563,786.7230147335408,426.6628662407857,786.2426249544184,84.47263797306583,84.51499258757774,23.476442865119797,23.54614796300377,0
818.0147659224931,509.7260752881797,818.2107065536159,509.20877630837634,81.25310927016113,81.36155387495981,30.248712067666172,30.291303164376313,0
860.7305832563435,300.0670829054399,860.1952500532484,299.6749224202898,91.7623906755262,91.8771400046198,6.19749234043932,6.174041586924731,0
6.952130531190703,151.26428446267593,7.746704182008932,151.51484910070823,3.475365284553649,3.394260086522104,49.24701235359305,49.245991793553955,0
510.74730257756573,284.67473884646364,510.7789942738846,284.3105436898428,55.457832582233294,55.30573454920369,46.63981442465485,46.7099534140358,0
417.411003148779,375.9712219291391,417.83363979730007,376.2731126639156,86.9672084888922,87.21976150461283,17.802083860673907,17.747906537072748,0
222.10781047073024,756.310096980294,222.9449458537658,755.859636421017,89.59382513707045,89.42504420984237,11.53016867587788,11.354172787662955,0
119.8653673336828,539.6617889031525,119.6424696767694,539.4099277347377,56.40867598312419,56.496332196499964,47.443512196293156,47.4679012904552,0
337.615171403628,77.48362655548269,337.01868471811844,77.28726343626978,99.31306350298358,99.25115316613564,12.528267722644035,12.350669497947846,0
942.9097039125191,18.02900895891224,942.4192305490125,17.643602143605193,99.99976681961758,100.23870432292107,14.182550266374665,14.201695337970401,0
323.2029320207552,102.33217953406314,323.534016397729,101.58286178548853,99.8977825354034,100.09681828257239,13.937878081458704,14.067988287761114,0
518.790621743366,410.49871369737934,517.7914492597937,410.1460553354214,52.067342878016134,52.14997047351872,42.930982991888314,42.995421837242134,0
703.0189588951779,933.1929170490183,702.6797115299343,933.0401673174915,36.48783494040457,36.388271430230375,12.544299998352207,12.555341803046819,0
363.629602379294,637.4024812092216,364.22819164502494,637.016960130651,96.95642267695487,97.12322609324961,6.750925993401421,6.672758786166733,0
971.7820827209607,801.8258998755151,971.3582691147122,802.2351971846867,98.92849251409382,99.08214857709508,11.595251431585234,11.6803924252615,0
962.4472949421113,466.37459450454855,961.7893962380023,466.1416190155125,99.50193788695798,99.63910265229187,12.984825352517209,12.988979536573598,0
251.78229582536414,361.6660831950428,251.24544940226542,361.8952421646055,95.17568895128662,95.05655440812137,2.318941214632295,2.4983936994715163,0
497.2485058923854,108.40037271662273,498.02092662359456,108.70242142980051,60.943687120045176,61.17052157084014,49.77734228504846,49.783821420060804,0
300.8783098167697,875.933022186205,301.26102856395715,876.671882333856,99.77960128179824,99.82051772876396,13.653894582128439,13.628375864977011,0
284.8404943774676,783.1600290279029,283.9881833983791,783.1184622650421,98.92743491446956,99.06467211189661,11.592679495873268,11.68724283863003,0
36.88694735453279,168.11809759772513,37.139129887391995,167.847448050244,18.33908864528043,18.009618383789164,30.41202009436198,30.362498584561507,0
609.5643339798969,512.2605638762606,609.41216154437,512.1040993926656,9.363362275924697,9.466455002087685,44.619821395210586,44.81838903631207,0
502.67902322886147,487.3748079212449,502.740787829782,487.26644202666665,58.768736237667284,58.7255326021666,48.97173647597373,48.984174952664496,0
51.47875124998935,625.0915526865286,51.06460436981515,625.1516519659017,25.456103379268523,25.531238768657158,14.680024572487799,14.700993178845248,0
278.64646423661145,946.1868939912612,278.87523520361384,946.4037677959354,98.42768882964108,98.13237271593334,10.373866236562305,10.437553252401846,0
908.2658859666537,579.7714417624796,907.9303785438225,579.2235221809776,98.54049564598346,98.35642034134095,10.649580061352738,10.692934222399991,0
239.56189066697243,540.2172667786186,239.45060320336,539.3762823866259,93.12430888399714,93.20398185319586,2.8071999281654816,2.6632391150855987,0
144.89487209122308,50.322932934663946,144.96478277048217,50.442182397500474,66.27419101755659,66.4217871978391,49.26122085970232,49.439389338349,0
489.452760277563,62.907476018023935,488.77042211461276,62.88123908999241,63.98698177917246,63.94092589666509,49.91662803426063,49.96000300285673,0
985.6504541106007,187.3467913267889,985.7582884960675,187.1705182054206,97.67918494369184,97.60570124559003,8.536488544466945,8.42484345894854,0
242.05527151150042,32.47077169174828,242.54920230270366,32.70037378254805,93.5713525403482,93.7243139066474,1.6907452892772117,1.6597056756296604,0
672.1355474058786,743.3528955700124,671.8071296715314,742.8137380366977,21.73366671308085,21.793486310370962,23.271173081572766,23.167193759119943,0
761.6196153287176,723.3303039939632,762.5439468632009,722.6764827034165,61.82430757303948,61.86991759290824,49.936566671409395,50.09325214213077,0
237.63754399239966,136.05623443164293,237.93708887203155,136.14407128788883,92.76938913024007,92.60797518907975,3.692611251622334,3.5544343327655636,0
728.2163486118595,836.0789007952809,728.6013736663183,836.8319744156684,47.897710987934005,47.82456932285431,36.696473166249426,36.58256701548779,0
367.7831327192532,154.786034846112,366.5540480039787,154.29565242428072,96.42708236898058,96.4081395618974,5.437481745316906,5.597394069400579,0
632.3058305935795,301.1755869973588,632.642397439696,301.3281296997122,1.9935178730860224,1.9268312628691673,49.75182348306198,49.693506911336385,0
633.5297107608947,248.976899161365,634.2325345596487,249.0772684317442,2.605295204650091,2.254861755996587,49.57637684981027,49.50902288502055,0
535.7746840747585,372.30709857304777,535.3455760588727,372.03396656845905,44.63830383512711,44.73212227850796,30.70001813244193,30.689273644262503,0
90.28977005440831,254.66376588996187,90.25133735090648,255.3205024706245,43.62696901514075,43.51089216684297,28.665996003597883,28.85241595618662,0
835.302495589238,488.9509264384521,834.9668417935525,488.99552553675835,85.98214219641959,85.93527493051913,20.080852388471026,20.09319430182112,0
320.78006497173584,407.4078813546854,321.0023609692724,407.62479897472986,99.94521126934909,99.81969171424566,14.051710609316967,13.939419141572209,0
186.51851039985422,986.5694907793265,187.77009629530707,986.3274986095263,80.31671608606268,80.43325149250802,32.07887946359203,31.91811533253971,0
40.77514155476392,55.926350128225664,40.63533519481158,55.86275043623444,20.246628082503232,20.325430594157872,26.494248522889386,26.22200310879019,0
590.8929431882418,142.18137638735163,590.976013494781,141.60650565966768,18.603774253768698,18.657831872301184,29.884134789443696,29.78050186975988,0
677.5643618422824,52.82589390860248,677.1366204943197,52.68908010340585,24.37485910051613,24.199470855582263,17.241298231166567,17.19374478649303,0
16.58782892785615,625.8411949823758,15.991141043584493,624.9246097565264,8.284408896840668,8.454068405578894,45.77151755958662,45.641912690304224,0
512.093058299281,54.50927741371958,512.003717855477,54.88572295446647,54.896658462198985,54.79416777844631,46.1158988457475,46.03338225577295,0
226.49577519793795,836.4397373761233,226.60889424227165,836.9987042874868,90.54670463228814,90.35181875477373,9.199968243852478,9.184953460650734,0
645.1727904094498,511.9386306819278,644.3065431119661,511.7420301800867,8.417158963330314,8.42285974408666,45.636938348558495,45.55147588438299,0
174.36642900499143,527.0076245815337,174.13793308807882,526.30351119738,76.55090692827558,76.56375336350582,38.69079763523166,38.79636706011998,0
690.9377381024659,561.5945077121942,690.3891661675807,561.283171828918,30.800562956783377,30.88432066452574,1.538166228897341,1.6593753008296146,0
386.7353463005374,170.81370630621075,385.98875139443294,170.72931393750278,93.48782502815385,93.53501349854044,1.899429297165869,1.8892236581029842,0
936.7299887367345,197.69030311448753,935.491592703296,197.94084811914192,99.95870623074683,100.2119289559286,14.084085118322342,14.095751293439292,0
137.52094414599324,318.8173228730047,137.00539111934611,318.5607592498225,63.46880083751384,63.76378634878977,49.974645739569056,50.06564199365511,0
341.0663510502585,593.4964158218514,341.3863643594507,593.6746221136186,99.09637510993478,98.98618559123629,12.003102763332173,11.983045645266596,0
113.47352124058906,210.11777594021453,113.4345598727498,210.39256309824674,53.74139667004799,53.992883152425804,44.9235314245891,45.03536523826841,0
924.6936182785628,116.33172713326123,923.9839261006648,116.44372461771175,99.60491420412588,99.7277080949872,13.23326021099077,13.295146244005233,0
877.339353380981,970.1168864184322,877.0247364992873,971.5739410263163,94.74294695487674,94.53009952782156,1.2377919026362483,1.1294730579696433,0
257.9416277151556,21.98181480962291,258.0584252557864,23.040216337104837,96.07541423904952,95.93604843059883,4.5627301147053405,4.536147278140641,0
659.9840460341791,802.6974053360216,660.5226928706869,802.6884742585777,15.766692254895634,15.710924945807252,35.251367616476486,35.307930906665156,0
817.2222002012159,788.035149575022,817.3584591963306,788.5503689678404,81.02147152143765,81.23671633628187,30.70777402138556,30.738474327386097,0
555.2008115994623,297.214113845096,555.3466779621515,297.32116933623905,35.74990537422114,35.83142713366269,10.750347287309484,10.75586435109663,0
529.6505783560065,135.6266160073134,529.6502741148453,136.22492956772703,47.357003959752916,47.60968998981209,35.76501964778069,35.614264353317346,0
241.8522909004517,145.62864670542342,241.85730147632196,145.2842994887008,93.53550255220955,93.48367397446187,1.7803162400328125,1.8205678610063447,0
93.1027678058992,697.4316172371925,93.43748699167044,697.3755540153869,44.888202263257995,44.56931220747086,31.190724502923743,31.094219944866126,0
897.2157579533267,642.8065910861736,897.6640077884268,641.4363778751562,97.45009586246829,97.64800038774862,7.97162695204933,8.023749951113784,0
900.4180571633304,782.7456742513867,901.0761452040955,782.6463896579462,97.79686052561381,97.45329295494332,8.826208751023485,8.869245015174135,0
633.1014572732679,937.4811723991047,633.7387838352871,937.9435333018614,2.391235334014199,2.2807867534328596,49.64305011970434,49.651726227250606,0
339.0297910487007,691.927363266592,338.76337291431076,691.5177300344973,99.22781701892467,99.38704844745465,12.32183680820451,12.202083577077994,0
349.2095746126609,155.85153655144347,348.7626663973701,155.2995237347073,98.46827114985399,98.21989656263749,10.473092917034474,10.487734346218735,0
725.9556788702394,243.4426167654107,726.5364303944804,243.35017838728805,46.90243339681268,46.65147543005199,34.96169635110951,35.04569080508371,0
897.110259952577,842.1937308731145,897.9531108295945,841.8706097110412,97.43824630878805,97.3584872643351,7.9423805946873625,7.993946657695702,0
887.0864242651173,209.30607583420857,887.8973611390098,209.04615876134596,96.18919761782638,95.96712265432667,4.845926317581913,4.909068178209154,0
779.8755458576238,72.52231695448141,780.275079894195,72.52538267969902,68.73142996427246,68.63840775432956,47.8404146408901,47.93985251398931,0
642.0316461542877,703.2800540422504,642.2956641565617,702.8958362837986,6.851186595489763,6.859369050707374,47.09490377081652,46.959733017614056,0
84.13996499504883,402.52635549014207,84.4829102232678,402.39523870545065,40.83993556011054,40.76731708804642,22.697812151479077,22.694524702963832,0
161.62871409461377,920.0400525459036,161.6488679442789,920.4875175766864,72.30059217894947,72.39910726750368,44.50032377112898,44.4846828432497,0
898.5541885270792,650.2550710936615,898.9360226019387,650.4554397205073,97.59807336172244,97.52697342234144,8.336617157279882,8.324145341456234,0
606.4290596595899,90.41897779166075,606.3549482151684,90.67160846324785,10.922897952342636,10.861727516555696,42.726659741368735,42.68761882272657,0
9.197051616629647,947.8565672536607,10.181430271346626,948.3264349945342,4.596905272195503,4.470138494791313,48.68508298839303,48.74217708778725,0
101.47154286603211,258.5572636402459,101.53071789885969,258.75303922787595,48.58695051141625,48.6098407321771,37.844825782917425,37.96379004746595,0
663.5017691080558,337.2124904062858,663.6745792803815,337.1814460571786,17.501026292190176,17.674724721687344,32.047873556215556,32.071202060324346,0
5.061583846218687,402.260413683542,5.1223231358832155,402.4174249847851,2.5305217736138617,2.5149202697194672,49.600312360814804,49.60123506011435,0
160.80805141749866,51.22429640431325,160.51470412311772,50.84871279450131,72.0165102524974,71.85008185475033,44.819640230274146,44.68044190159444,0
548.7337893665862,496.5154222306048,548.2939306858939,496.4282887133714,38.75051115746413,38.76769742120507,17.92820379143785,17.901074135123086,0
