Poz_Ideal_X,Poz_Ideal_Y,Poz_Real_X,Poz_Real_Y,Vit_Ideal,Vit_Real,Acc_Ideal,Acc_Real,Clasa_Precizie
115.86905952512971,356.5589211768887,116.01570173963214,356.70556339139114,54.74761852968699,54.84456545928077,45.97063529445662,45.940455445116996,Mare
863.1034258755935,447.3027562526006,864.3686107099144,448.56794108692145,92.22746441788418,92.18188590613101,5.042202494727677,5.019123879517405,Mare
623.2981268275579,965.5179182347664,622.899633493151,965.1194249003595,2.5099383357034695,2.5347196990076837,49.6067795882165,49.668275711421174,Mare
330.8980248526492,377.34847723031163,331.4998138799159,377.95026625757833,99.64997180364641,99.35211495075836,13.341853690961786,13.317254157126216,Mare
63.55835028602363,258.226813259983,63.7817020914282,258.4501650653875,31.246964759539164,31.36437626645807,0.42239941639961665,0.4230542821800706,Mare
310.9823217156622,243.4670440667601,311.25353370042825,243.73825605152615,99.98738405163816,99.82559127305299,14.15286210556923,14.308652648801067,Mare
325.183322026747,457.76461270413415,325.67963607823674,458.26092675562387,99.84812617657285,99.57914061915982,13.818615105895987,13.71110480108431,Mare
729.6061783380641,759.520148716944,729.0827174630106,758.9966878418905,48.50656487790086,48.64215887208016,37.71318344094901,37.584710664307266,Mare
637.5574713552131,205.9881841884732,637.3919591881091,205.8226720213692,4.617827540339179,4.708768419622534,48.673139714633884,48.66652312117924,Mare
887.2127425763265,709.296127140768,887.3421863341829,709.4255708986244,96.2064480232575,95.99328748098775,4.888847499758976,4.948332937098701,Mare
472.2149251619493,21.149823349416287,471.9083192157113,20.84321740317829,70.36475977823487,70.29983584335528,46.49518607765846,46.51895925044906,Mare
119.5942459383017,418.93297798394605,119.64578504906711,418.98451709471146,56.29668961454796,56.30148561835108,47.354393099339894,47.27933041714222,Mare
713.244787222995,775.8650652027868,713.0950125173954,775.7152904971872,41.19848378219236,41.19892050035977,23.492809677353097,23.35530115403639,Mare
760.7850486168975,338.7329557744314,760.5537821337408,338.5016892912747,61.49579099068835,61.57332696649492,49.888475116224186,49.760731455839654,Mare
561.2771975694963,563.7371014453995,561.8554883952934,564.3153922711966,32.89643401092156,33.15035666344153,3.697889272086146,3.5733742144901375,Mare
770.967179954561,204.9792328259108,771.645989771086,205.65804264243587,65.42898927680481,65.40027295906239,49.579022291499605,49.62087374741531,Mare
493.79559636439075,741.9953911261723,493.5472708383266,741.7470656001082,62.303329839542954,62.4879388049883,49.982542465540185,50.02315186742505,Mare
522.7328293819941,52.27910326875962,522.3257527536953,51.87202664046082,50.37449587571421,50.14145547572115,40.61043923234287,40.464408988821944,Mare
427.54101835854965,852.5426448755004,427.63498924676605,852.6366157637168,84.35650794952821,84.47100223188416,23.732378633037754,23.7974752009157,Mare
25.419126744095188,198.19638642166814,25.360136196791498,198.13739587436444,12.675374098641756,12.443974807508884,40.29007312786123,40.22186564805885,Mare
107.89142699330445,874.3980317083308,108.46760131278542,874.9742060278118,51.36702958653954,51.27010387361952,42.00737572736038,42.02171749042853,Mare
31.42918568673425,352.5292413005173,30.891360444946805,351.99141605872984,15.649994423984435,15.717311033076241,35.45766581309,35.4118973569221,Mare
636.4104112637804,722.6835744744866,636.9337676206683,723.2069308313745,4.044836520652123,4.199548061893486,48.980936666811914,48.931366072154425,Mare
314.35598107632666,319.2252977861885,314.2926490626528,319.16196577251463,99.99995162866209,99.88972838065396,14.182993311994545,14.041049992340044,Mare
508.5706911647028,905.9116712346475,508.1419699499292,905.4829500198739,56.36014398998109,56.39978745552526,47.405072755249286,47.43759870507225,Mare
907.5664739260931,126.63712551837436,907.6407478778893,126.71139947017068,98.48036397825406,98.42001736746234,10.502652428269938,10.595959088842037,Mare
249.29222914887495,178.5197892725987,249.32400010115543,178.55156022487918,94.78627995074174,94.92693071636093,1.346088201286671,1.1687106880664193,Mare
410.38292303562974,493.03012515880226,408.4217229098206,491.0689250329931,88.64779659752028,88.7045542030879,13.817741607787868,13.675265042415718,Mare
755.5511385430486,81.93843903814613,755.4449126916921,81.8322131867896,59.41134428428095,59.35092487607603,49.27053812568174,49.429278185923295,Mare
228.79816549162246,195.9801847017619,228.99816376809426,196.18018297823372,91.02928035461979,91.06245215997951,8.01156433495313,8.095263450416498,Mare
76.979909828793,943.7663822120144,77.16415862221251,943.9506310054339,37.54660371569577,37.45506831709808,15.087794405270948,15.194941998296404,Mare
289.75145291376805,976.4896611478872,289.19657784982394,975.9347860839431,99.25624714465086,99.32089658215757,12.39070760779453,12.235950628380898,Mare
161.2212872540044,376.25932933042196,161.3232591827624,376.36130125918,72.15970850313855,72.19830643149314,44.65980741788433,44.8274529140758,Mare
929.6976523425731,923.2860210139356,928.9151653958522,922.5035340672148,99.79590437051425,99.67572693534349,13.6930986407103,13.775366883367715,Mare
808.1203795644169,544.8246756734318,808.2880381926155,544.9923343016304,78.27106616112718,78.30712717139468,35.827220496851844,35.73160692655599,Mare
633.4037565104235,269.74246587376706,633.1083473363777,269.4470566997214,2.542338943619169,2.7913471452638206,49.596575717608665,49.59142479823327,Mare
871.4605901877177,702.3987210805986,871.6482700357899,702.5864009286709,93.7616582343003,93.738620568545,1.2151837731838726,1.0968752216588962,Mare
803.6720768991145,658.9018065748572,804.138982112152,659.3687117878948,76.86754123650724,76.96818771341374,38.184571143818644,38.41513482755536,Mare
186.57005888603584,989.1253191087334,186.06226819621057,988.6175284189081,80.33206851969176,80.49658310393185,32.04942949222525,31.91827509562155,Mare
892.5589984899777,265.0472874092833,892.6376717738143,265.12596069311985,96.90127908397513,97.09658040178776,6.614303887995315,6.407090376385667,Mare
539.3422419156507,672.0595026617355,539.2397756785299,671.9570364246147,43.03508673763735,42.92244479082883,27.441251242084707,27.371055512255197,Mare
807.4401551640625,52.023755029446896,807.6327614901921,52.21636135557657,78.05893287791717,78.28307001920169,36.19512768252429,36.18179981100137,Mare
896.0912999234932,113.64603869671942,896.1940431372733,113.74878191049943,97.32240150307894,97.34526325369079,7.656314117143934,7.656494467779575,Mare
318.00347497186385,3.918374951093262,317.4588036530078,3.3737036322372087,99.9815281342763,100.20321705462088,14.138820429085271,14.168339965901154,Mare
110.05192452767676,999.4606810596731,110.24936527267805,999.6581218046744,52.290854597829416,52.129552672024296,43.21473379001979,43.16881175022087,Mare
227.93516254194168,802.2736971474777,227.8470954430863,802.1856300486223,90.84980695400675,90.54298201531698,8.454122105789978,8.28531867327021,Mare
427.1077886262563,786.7230147335408,426.807414660937,786.4226407682215,84.47263797306583,84.5771421263543,23.476442865119797,23.411129126126802,Mare
818.0147659224931,509.7260752881797,817.5053633236978,509.2166726893843,81.25310927016113,81.0901721395136,30.248712067666172,30.20317782535164,Mare
860.7305832563435,300.0670829054399,860.5536537749334,299.89015342402985,91.7623906755262,92.19549496596751,6.19749234043932,6.302954403288052,Mare
6.952130531190703,151.26428446267593,7.464517587331567,151.77667151881678,3.475365284553649,3.7090813574083255,49.24701235359305,49.147130266659644,Mare
510.74730257756573,284.67473884646364,510.1361202700721,284.06355653897003,55.457832582233294,55.23645852392648,46.63981442465485,46.77326503798864,Mare
417.411003148779,375.9712219291391,417.13740725433775,375.69762603469786,86.9672084888922,86.71693725244434,17.802083860673907,17.758984240651927,Mare
222.10781047073024,756.310096980294,221.98850770487292,756.1907942144367,89.59382513707045,89.64750779180936,11.53016867587788,11.555263777949085,Mare
119.8653673336828,539.6617889031525,119.45127705174605,539.2476986212157,56.40867598312419,56.54580726162693,47.443512196293156,47.37959284291814,Mare
337.615171403628,77.48362655548269,337.5370332352755,77.40548838713016,99.31306350298358,99.45041831708426,12.528267722644035,12.4640855822496,Mare
942.9097039125191,18.02900895891224,942.6250282007286,17.74433324712167,99.99976681961758,100.11810042955621,14.182550266374665,14.096776948714163,Mare
323.2029320207552,102.33217953406314,323.0105360089532,102.13978352226111,99.8977825354034,100.00893097101198,13.937878081458704,14.143287325602302,Mare
518.790621743366,410.49871369737934,519.0933239957474,410.8014159497607,52.067342878016134,52.161870830614134,42.930982991888314,42.98406315025559,Mare
703.0189588951779,933.1929170490183,702.4823637581444,932.6563219119848,36.48783494040457,36.510954288140546,12.544299998352207,12.541323349518567,Mare
363.629602379294,637.4024812092216,363.7903946494804,637.5632734794079,96.95642267695487,96.97972428745004,6.750925993401421,6.788895961143132,Mare
971.7820827209607,801.8258998755151,971.6263491235111,801.6701662780655,98.92849251409382,98.94021429756818,11.595251431585234,11.472468574979535,Mare
962.4472949421113,466.37459450454855,962.2873413031099,466.2146408655471,99.50193788695798,99.7801045965933,12.984825352517209,13.016706186480034,Mare
251.78229582536414,361.6660831950428,251.7718353066726,361.65562267635124,95.17568895128662,95.55491360653748,2.318941214632295,2.182857716802187,Mare
497.2485058923854,108.40037271662273,496.69377811466234,107.84564493889961,60.943687120045176,61.28622940230043,49.77734228504846,49.78193837865336,Mare
300.8783098167697,875.933022186205,300.75701829862476,875.8117306680601,99.77960128179824,99.5397604167791,13.653894582128439,13.69866420876794,Mare
284.8404943774676,783.1600290279029,285.11272431223136,783.4322589626665,98.92743491446956,98.70853604230258,11.592679495873268,11.578651937318226,Mare
36.88694735453279,168.11809759772513,36.71918943851626,167.95033968170858,18.33908864528043,18.390284074564185,30.41202009436198,30.300095070139918,Mare
609.5643339798969,512.2605638762606,610.1903077071535,512.8865376035171,9.363362275924697,9.546527032244217,44.619821395210586,44.583503839337304,Mare
502.67902322886147,487.3748079212449,502.57081387304225,487.2665985654257,58.768736237667284,58.74145180761176,48.97173647597373,48.89390562067308,Mare
51.47875124998935,625.0915526865286,51.25703654087183,624.8698379774112,25.456103379268523,25.402049305733602,14.680024572487799,14.841311409558513,Mare
278.64646423661145,946.1868939912612,279.1197733907767,946.6602031454264,98.42768882964108,98.61461977110841,10.373866236562305,10.410858797862744,Mare
908.2658859666537,579.7714417624796,907.7072224621882,579.212778258014,98.54049564598346,98.53219742506798,10.649580061352738,10.746628907314076,Mare
239.56189066697243,540.2172667786186,238.9327583522888,539.588134463935,93.12430888399714,93.2516195253718,2.8071999281654816,3.039460850691758,Mare
144.89487209122308,50.322932934663946,145.42578041421794,50.853841257658814,66.27419101755659,66.55699684466899,49.26122085970232,49.283054734746536,Mare
489.452760277563,62.907476018023935,489.9367262519455,63.39144199240643,63.98698177917246,63.843411136301654,49.91662803426063,49.996214415494755,Mare
985.6504541106007,187.3467913267889,985.9776481776311,187.67398539381927,97.67918494369184,97.73716717849938,8.536488544466945,8.668089286438795,Mare
242.05527151150042,32.47077169174828,241.78587909257672,32.20137927282459,93.5713525403482,93.53394103705347,1.6907452892772117,1.7002914934130413,Mare
672.1355474058786,743.3528955700124,671.6207419203339,742.8380900844677,21.73366671308085,21.7790531018409,23.271173081572766,23.09928004027738,Mare
761.6196153287176,723.3303039939632,762.1430925959316,723.8537812611772,61.82430757303948,61.833635046352676,49.936566671409395,49.88447738101902,Mare
237.63754399239966,136.05623443164293,237.2203571862521,135.63904762549538,92.76938913024007,92.72247332431624,3.692611251622334,3.761437222699575,Mare
728.2163486118595,836.0789007952809,728.4902181012283,836.3527702846496,47.897710987934005,47.75660339847831,36.696473166249426,36.61186919898666,Mare
367.7831327192532,154.786034846112,368.11158207241306,155.1144841992718,96.42708236898058,96.28261288805757,5.437481745316906,5.443472722724857,Mare
632.3058305935795,301.1755869973588,632.3677079148416,301.23746431862094,1.9935178730860224,2.05593029943137,49.75182348306198,49.83765052608017,Mare
633.5297107608947,248.976899161365,632.898229292461,248.34541769293133,2.605295204650091,2.2230633395979935,49.57637684981027,49.51963212168744,Mare
535.7746840747585,372.30709857304777,536.6754482786746,373.20786277696385,44.63830383512711,45.04273865514459,30.70001813244193,30.883135845998517,Mare
90.28977005440831,254.66376588996187,90.19327937052796,254.56727520608152,43.62696901514075,43.270545998743785,28.665996003597883,28.431692093432698,Mare
835.302495589238,488.9509264384521,834.9954765084633,488.6439073576774,85.98214219641959,85.94252747038972,20.080852388471026,20.21091492857662,Mare
320.78006497173584,407.4078813546854,321.21396770150704,407.8417840844566,99.94521126934909,99.99069228514742,14.051710609316967,13.962726132222853,Mare
186.51851039985422,986.5694907793265,186.03812062073177,986.0891010002041,80.31671608606268,80.36754162347697,32.07887946359203,32.14858456147601,Mare
40.77514155476392,55.926350128225664,40.971082185886715,56.12229075934846,20.246628082503232,20.0397084905819,26.494248522889386,26.559315285768594,Mare
590.8929431882418,142.18137638735163,591.1058986717925,142.39433187090233,18.603774253768698,18.389640972530664,29.884134789443696,29.80570269241367,Mare
677.5643618422824,52.82589390860248,677.9086098295633,53.17014189588326,24.37485910051613,24.32795759348695,17.241298231166567,17.40021296133021,Mare
16.58782892785615,625.8411949823758,16.83839356588844,626.0917596204081,8.284408896840668,8.187082659202815,45.77151755958662,45.770496999547525,Mare
512.093058299281,54.50927741371958,512.1247499955998,54.54096911003844,54.896658462198985,54.75098039955064,46.1158988457475,46.02464002592974,Mare
226.49577519793795,836.4397373761233,226.8464701448427,836.790432323028,90.54670463228814,90.71575929169656,9.199968243852478,9.260346390807774,Mare
645.1727904094498,511.9386306819278,645.9304494566118,512.6962897290897,8.417158963330314,8.308804316127993,45.636938348558495,45.80436542516561,Mare
174.36642900499143,527.0076245815337,173.91596844571436,526.5571640222566,76.55090692827558,76.34836981560188,38.69079763523166,38.51480174701673,Mare
690.9377381024659,561.5945077121942,690.7148404455525,561.3716100552807,30.800562956783377,30.699818489417485,1.538166228897341,1.5907599569228061,Mare
386.7353463005374,170.81370630621075,386.8572917713476,170.93565177702098,93.48782502815385,93.24923035395003,1.899429297165869,1.8601566733232873,Mare
936.7299887367345,197.69030311448753,936.5442577261907,197.5045721039437,99.95870623074683,99.60350978135445,14.084085118322342,13.985990445621006,Mare
137.52094414599324,318.8173228730047,137.1355373306862,318.43191605769766,63.46880083751384,63.755525841478025,49.974645739569056,49.99379081116479,Mare
341.0663510502585,593.4964158218514,341.39743542723227,593.8275001988252,99.09637510993478,98.79664801050494,12.003102763332173,12.122524211633571,Mare
113.47352124058906,210.11777594021453,114.12407227210112,210.76832697172657,53.74139667004799,53.341727676619065,44.9235314245891,44.85299975219752,Mare
924.6936182785628,116.33172713326123,924.9415010650705,116.57960991976898,99.60491420412588,99.73379189483352,13.23326021099077,13.165410737942047,Mare
877.339353380981,970.1168864184322,877.1866036494542,969.9641366869054,94.74294695487674,94.62347074266772,1.2377919026362483,1.2488337073308602,Mare
257.9416277151556,21.98181480962291,258.54021698088656,22.58040407535387,96.07541423904952,95.92120580762128,4.5627301147053405,4.662812164482182,Mare
659.9840460341791,802.6974053360216,659.5932099980056,802.3065692998481,15.766692254895634,15.597166812396257,35.251367616476486,35.333227078310806,Mare
817.2222002012159,788.035149575022,817.6831683902196,788.4961177640258,81.02147152143765,81.19175350879017,30.70777402138556,30.576194280563747,Mare
555.2008115994623,297.214113845096,554.9678361104263,296.98113835605994,35.74990537422114,35.91450309262181,10.750347287309484,10.754501471365874,Mare
529.6505783560065,135.6266160073134,529.1137319329077,135.08976958421468,47.357003959752916,47.448667547578005,35.76501964778069,35.69353892188154,Mare
241.8522909004517,145.62864670542342,242.7495533246478,146.52590912961952,93.53550255220955,93.8444708446932,1.7803162400328125,1.8407259826683693,Mare
93.1027678058992,697.4316172371925,93.7832711582841,698.1121205895774,44.888202263257995,44.90116053328267,31.190724502923743,31.267268252361244,Mare
897.2157579533267,642.8065910861736,897.9546181009778,643.5454512338247,97.45009586246829,97.49919559882716,7.97162695204933,7.946108234897902,Mare
900.4180571633304,782.7456742513867,899.5657461842419,781.8933632722982,97.79686052561381,97.7802338204695,8.826208751023485,8.908551069479715,Mare
633.1014572732679,937.4811723991047,633.5742739870517,937.9539891128885,2.391235334014199,2.492108347157881,49.64305011970434,49.588920210208116,Mare
339.0297910487007,691.927363266592,338.0413802642269,690.9389524821182,99.22781701892467,99.12877399932373,12.32183680820451,12.291402321099115,Mare
349.2095746126609,155.85153655144347,349.0531101290659,155.69507206784846,98.46827114985399,98.59198242124957,10.473092917034474,10.671660558135958,Mare
725.9556788702394,243.4426167654107,726.0174434711599,243.50438136633124,46.90243339681268,46.85908703898139,34.96169635110951,34.9357741698091,Mare
897.110259952577,842.1937308731145,897.1724523360309,842.2559232565684,97.43824630878805,97.27258755671838,7.9423805946873625,7.954400450561968,Mare
887.0864242651173,209.30607583420857,887.3118304332833,209.53148200237447,96.18919761782638,96.23113483054128,4.845926317581913,4.8916805109823915,Mare
779.8755458576238,72.52231695448141,780.0924196622981,72.73919075915568,68.73142996427246,68.37705062782318,47.8404146408901,47.904101656729644,Mare
642.0316461542877,703.2800540422504,641.6961387314565,702.9445466194192,6.851186595489763,6.632018762888971,47.09490377081652,46.984458588031025,Mare
84.13996499504883,402.52635549014207,84.3567358002851,402.7431262953783,40.83993556011054,40.79542057466557,22.697812151479077,22.529615273080537,Mare
161.62871409461377,920.0400525459036,161.86773300220992,920.2790714534997,72.30059217894947,72.0126705527897,44.50032377112898,44.5143059069808,Mare
